CRATER_ID,LAT,LON,DIAM,AGE_MEAN,AGE_STD,CI_LOWER,CI_UPPER
09-1-138068,-36.9454,108.781,9.80525,3.8601,0.0601,3.7423,3.978
08-1-046334,11.2976,149.105,10.4236,3.8893,0.0628,3.7663,4.0123
08-2-000069,18.4892,153.914,43.3487,3.9521,0.059,3.8364,4.0678
09-2-000021,-0.729014,110.63,19.3649,3.9259,0.0527,3.8226,4.0293
10-1-000640,-79.1884,44.5051,12.4247,3.8841,0.0704,3.7462,4.022
08-2-001073,22.6511,145.429,15.0886,3.8817,0.0575,3.7689,3.9945
03-1-005910,-1.34838,210.853,8.47958,3.7968,0.069,3.6616,3.9321
07-1-001223,-32.3565,25.9445,139.118,3.9931,0.0696,3.8566,4.1295
10-1-000030,-61.0778,336.385,14.7883,3.9344,0.057,3.8227,4.0461
06-1-000191,47.1371,59.0114,10.6804,3.8304,0.0561,3.7203,3.9404
09-1-058285,-14.8432,155.194,8.62168,3.9378,0.0697,3.8012,4.0745
08-1-038717,9.56421,168.55,8.27828,3.7594,0.0633,3.6353,3.8835
10-1-001174,-60.4805,216.824,21.2857,3.8991,0.0811,3.7402,4.0581
08-1-001872,20.2924,176.508,10.9268,3.9213,0.069,3.7861,4.0564
10-1-000872,-87.8467,126.643,9.54726,3.7554,0.0609,3.636,3.8748
09-1-000974,-31.3322,134.156,16.4255,3.9023,0.0617,3.7813,4.0233
05-1-000237,-19.5332,296.508,9.26297,3.7999,0.0658,3.6709,3.9289
01-1-000292,69.166,223.647,28.7343,3.6599,0.0657,3.5311,3.7887
02-1-004309,0.34845,216.651,11.903,3.9306,0.0511,3.8304,4.0308
09-1-001416,-52.9016,161.977,13.7136,3.9277,0.0509,3.8279,4.0275
08-1-002281,3.05,163.812,14.8267,3.9072,0.061,3.7877,4.0268
01-1-001102,76.8549,38.5137,15.8005,3.726,0.0638,3.6009,3.8511
08-1-056559,14.6209,132.938,8.29168,3.777,0.0655,3.6486,3.9055
02-1-000166,50.7748,264.394,18.1683,3.939,0.0609,3.8196,4.0584
08-1-013209,2.45391,177.576,9.70132,3.9071,0.0631,3.7834,4.0309
09-1-095210,-25.3291,134.142,9.62618,3.9221,0.065,3.7948,4.0495
03-2-001188,-11.1182,187.76,17.1663,3.7925,0.0588,3.6773,3.9077
03-1-134364,-48.5895,199.279,8.18536,3.6491,0.057,3.5373,3.7609
07-1-001224,-34.5153,31.2217,87.1616,3.9618,0.0577,3.8488,4.0749
09-1-037777,-9.8105,94.2,10.8673,3.9384,0.0496,3.8411,4.0357
06-2-000001,48.7155,68.352,46.5802,3.9534,0.0495,3.8564,4.0504
07-1-001470,-36.5179,78.6628,10.1312,3.8149,0.0546,3.7079,3.922
02-1-139709,43.1217,207.064,10.5298,3.9327,0.0476,3.8393,4.0261
01-1-001153,65.4261,61.8453,19.0594,3.9469,0.0521,3.8447,4.0491
08-1-207582,54.852,141.701,9.08702,3.7825,0.0699,3.6455,3.9195
08-1-001728,16.3199,148.193,9.04432,3.7631,0.0601,3.6454,3.8808
05-1-001945,-54.2282,286.571,14.6713,3.9292,0.0659,3.8001,4.0583
01-2-029146,75.9732,202.997,91.9165,4.0139,0.0433,3.9292,4.0987
08-1-040205,10.2841,161.367,8.55804,3.9318,0.055,3.8241,4.0395
03-1-071421,-23.9305,226.441,10.1201,3.8293,0.054,3.7234,3.9352
04-1-016176,10.3001,288.335,8.0806,3.8507,0.063,3.7273,3.9742
05-1-106563,-48.6448,331.816,10.825,3.8954,0.0561,3.7854,4.0055
02-1-001374,25.7094,220.685,34.0816,3.9693,0.0697,3.8326,4.1059
08-1-178689,44.9022,123.882,13.4735,3.8871,0.0771,3.7359,4.0383
02-1-154173,48.1837,226.947,10.6899,3.9436,0.0472,3.8512,4.036
05-1-000711,-35.3956,335.795,10.5169,3.9068,0.0636,3.7821,4.0315
05-2-014120,-45.8613,304.001,13.0184,3.7518,0.0598,3.6345,3.8691
02-1-017334,4.66719,193.206,11.5614,3.9306,0.0398,3.8525,4.0087
03-1-000447,-15.9793,193.724,10.9533,3.9189,0.0723,3.7771,4.0606
07-1-000779,-29.0584,62.9445,14.4111,3.2987,0.0562,3.1885,3.4089
02-1-042765,12.2552,204.381,12.2249,3.9188,0.0729,3.7759,4.0616
01-1-002934,60.9402,189.001,10.1243,3.9439,0.0484,3.8491,4.0388
02-2-001681,56.0048,181.143,9.92372,3.9109,0.0533,3.8064,4.0153
09-1-163765,-45.5724,98.4034,15.6011,3.8962,0.0417,3.8146,3.9778
10-1-000125,-68.5382,339.36,15.395,3.9345,0.0472,3.842,4.027
07-2-003543,-54.7423,68.9271,18.9326,3.9237,0.0673,3.7917,4.0556
09-1-171081,-49.2041,126.358,8.6308,3.3767,0.0429,3.2926,3.4608
07-2-003689,-11.1209,83.0741,10.8721,3.953,0.0599,3.8356,4.0703
02-1-047321,13.1799,222.146,11.4828,3.8267,0.0661,3.697,3.9563
03-1-000014,-2.85879,231.001,17.521,3.8462,0.0563,3.7359,3.9565
07-1-000178,-2.32171,73.8489,17.4224,3.9322,0.06,3.8147,4.0498
09-1-128199,-33.2856,121.681,9.52556,3.7907,0.0603,3.6725,3.909
03-1-000003,-0.825143,241.442,17.0616,3.9345,0.0645,3.8081,4.061
02-1-067593,18.4285,190.116,10.2097,3.8157,0.071,3.6766,3.9548
07-1-002056,-48.7247,36.1673,32.8491,3.9076,0.0625,3.7851,4.0301
08-1-001150,33.1975,134.091,27.4809,3.8701,0.0592,3.754,3.9862
07-1-000419,-12.7844,10.8501,16.9861,3.9292,0.0579,3.8157,4.0428
07-1-002650,-55.9464,61.1865,11.7623,3.9088,0.0486,3.8135,4.0041
10-1-000253,-69.985,27.5581,10.1081,3.9356,0.0584,3.8211,4.05
03-1-001126,-49.0359,212.512,9.73805,3.9051,0.0646,3.7785,4.0317
03-1-001011,-46.103,247.148,11.8707,3.8988,0.0658,3.7699,4.0277
02-1-001793,3.93437,206.405,16.5274,3.9675,0.0478,3.8738,4.0612
02-1-090011,25.3928,192.179,10.4518,3.9353,0.0569,3.8239,4.0467
06-1-000186,46.8354,59.8045,26.4032,3.9463,0.0399,3.868,4.0245
03-1-100137,-33.4694,217.124,14.896,3.9563,0.0713,3.8165,4.0961
05-1-001072,-44.0056,346.077,13.1501,3.8327,0.0626,3.71,3.9553
09-1-147319,-39.7746,116.115,12.6639,3.9052,0.0687,3.7706,4.0399
01-1-004497,60.671,159.187,8.38988,3.8096,0.0446,3.7221,3.8971
04-1-000298,45.9175,270.617,27.1096,3.9345,0.0707,3.7959,4.073
02-1-000274,52.0436,215.779,122.2,3.9561,0.0502,3.8577,4.0545
08-1-025115,5.92169,99.7249,8.62591,3.881,0.0782,3.7276,4.0343
03-1-000411,-21.0257,204.947,66.9709,3.9433,0.064,3.8179,4.0687
04-1-000540,19.6473,271.661,9.28964,3.8294,0.0541,3.7234,3.9353
05-1-000578,-32.5795,312.199,8.54876,3.8027,0.0579,3.6892,3.9162
08-2-001974,59.8105,172.49,8.55342,3.8806,0.0391,3.804,3.9572
08-1-001697,13.4514,137.073,41.8024,3.8713,0.0789,3.7167,4.026
08-1-018255,5.49041,115.239,9.2776,3.9111,0.058,3.7974,4.0249
02-1-000718,37.132,210.683,10.5434,3.9279,0.0439,3.8418,4.014
08-2-000179,9.7127,98.2916,36.7921,3.8948,0.0582,3.7807,4.0089
08-1-002266,1.88412,158.684,24.9131,3.8992,0.0493,3.8026,3.9958
01-1-000143,67.5231,183.074,14.8231,3.9015,0.0658,3.7725,4.0305
08-1-202296,52.8252,131.89,9.05339,3.7476,0.0529,3.6438,3.8513
08-1-015807,3.67047,127.951,8.18986,3.9237,0.0375,3.8501,3.9973
02-1-152109,46.4833,234.078,8.59642,3.8885,0.0675,3.7561,4.0209
08-1-005829,0.431227,172.206,8.38056,3.8763,0.0764,3.7266,4.026
08-1-000326,49.7517,146.263,22.9907,3.8984,0.0581,3.7845,4.0123
03-1-001046,-46.4861,238.143,12.0109,3.8912,0.0478,3.7976,3.9848
07-1-000466,-18.5886,1.2426,30.3518,3.9404,0.0613,3.8203,4.0606
03-1-039731,-14.4164,191.785,11.0942,3.8927,0.0513,3.7921,3.9933
01-1-000587,78.6157,240.744,12.8649,3.9099,0.0516,3.8088,4.0111
05-1-000170,-13.5514,299.852,12.6923,3.2367,0.0602,3.1187,3.3547
08-1-001193,34.3781,154.17,20.4737,3.7825,0.0551,3.6746,3.8905
02-1-118705,33.8832,263.484,9.29387,3.8618,0.0514,3.7609,3.9626
06-1-000969,9.56894,60.6628,16.7701,3.8717,0.07,3.7346,4.0089
10-1-000678,-74.9569,301.863,14.0949,3.843,0.0782,3.6898,3.9962
08-1-053594,14.4497,148.115,15.5525,3.9511,0.048,3.857,4.0451
08-1-104757,26.3719,142.795,8.19432,3.8383,0.0597,3.7212,3.9554
01-1-001706,60.7567,187.184,10.4133,3.9475,0.0734,3.8037,4.0913
02-2-000144,1.36543,267.466,46.0039,3.9166,0.0451,3.8282,4.005
01-1-063543,67.2461,251.849,12.2824,3.9544,0.0508,3.8549,4.054
02-1-068104,18.1463,198.354,10.0293,3.9104,0.0643,3.7844,4.0364
03-1-118631,-41.4875,235.437,14.3613,3.8399,0.0453,3.7512,3.9286
07-1-039158,-10.1916,44.394,10.719,3.9266,0.068,3.7933,4.0598
03-1-001469,-56.6123,206.461,9.80349,3.8278,0.0626,3.7051,3.9504
08-1-140249,34.3181,130.843,8.49235,3.8262,0.0675,3.6939,3.9586
03-1-000220,-12.5977,233.07,98.0959,3.9424,0.0724,3.8004,4.0843
03-1-000394,-19.6265,212.438,17.6356,3.9265,0.0636,3.8018,4.0511
09-1-038021,-9.45523,97.8962,8.36227,3.9397,0.0665,3.8093,4.0701
06-2-000159,57.5238,86.6634,13.202,3.9499,0.0438,3.8642,4.0357
08-1-001979,4.77869,157.083,13.6186,3.814,0.0701,3.6766,3.9515
05-1-001163,-47.4161,338.721,8.54492,3.6865,0.0657,3.5578,3.8152
08-1-200018,51.1795,143.847,15.0084,3.9102,0.042,3.828,3.9925
08-1-062044,15.7612,168.219,10.577,3.8739,0.085,3.7074,4.0405
05-1-033189,-14.6229,282.322,10.0373,3.9456,0.0452,3.857,4.0342
06-1-001224,9.63769,7.73379,21.0641,3.9603,0.0562,3.8502,4.0704
06-1-068161,32.6823,53.5744,14.4529,3.9364,0.0678,3.8035,4.0693
08-1-100511,24.5618,143.587,8.18738,3.8581,0.0567,3.747,3.9692
01-1-113187,72.178,290.671,14.205,3.1985,0.0636,3.0738,3.3232
02-1-127729,38.2112,179.971,14.9621,3.9411,0.0694,3.8051,4.0771
10-2-000367,-66.3338,58.5197,12.2106,3.9051,0.0455,3.816,3.9943
09-1-000324,-10.7043,153.538,9.04681,3.6842,0.0751,3.5369,3.8314
10-1-000652,-82.2819,11.109,29.3812,3.7311,0.0527,3.6278,3.8343
02-1-055539,15.5473,251.463,17.5724,3.9016,0.0701,3.7643,4.0389
02-1-136912,41.0688,236.524,11.6804,3.8895,0.0603,3.7713,4.0077
02-1-139739,42.582,209.301,9.65698,3.9164,0.0643,3.7905,4.0424
02-1-120510,34.496,217.547,8.89163,3.9141,0.0717,3.7735,4.0547
07-1-001200,-32.1928,26.1876,14.8404,3.9036,0.0488,3.8079,3.9992
01-1-089026,68.6354,271.702,15.0223,3.9027,0.0647,3.7759,4.0295
08-1-191477,48.8857,176.333,9.58468,3.9191,0.0636,3.7945,4.0438
03-2-001684,-25.3019,240.985,23.6154,3.8706,0.0527,3.7673,3.9738
10-1-103361,-68.6497,256.045,21.7903,3.9322,0.0816,3.7722,4.0922
03-1-036488,-12.8752,244.597,8.29281,3.9004,0.06,3.7828,4.018
10-1-000524,-76.7542,318.404,18.6718,3.9176,0.0663,3.7876,4.0475
02-2-001646,54.5834,268.785,11.9255,3.5296,0.0641,3.404,3.6553
03-1-040893,-13.8215,215.809,16.3359,3.957,0.0608,3.8379,4.0761
05-1-000938,-41.107,322.334,8.03157,3.8781,0.0635,3.7538,4.0025
02-1-105539,29.8029,238.301,10.0378,3.8615,0.0672,3.7299,3.9932
04-1-000502,23.4323,273.857,15.398,3.9182,0.0556,3.8091,4.0272
07-1-001821,-40.4903,12.9032,8.77191,3.9031,0.0663,3.7732,4.0331
04-1-000524,20.4887,275.934,31.4311,3.9574,0.0564,3.8468,4.0679
03-1-052436,-18.1402,190.399,9.7473,3.9273,0.049,3.8313,4.0233
06-1-015941,7.47024,16.5515,9.05828,3.925,0.0613,3.8049,4.0451
07-1-000981,-23.5491,8.42867,47.2603,3.9613,0.0522,3.859,4.0635
07-1-002442,-54.4538,3.34591,37.7855,3.9432,0.055,3.8355,4.0509
06-1-001204,39.8913,29.7937,100.74,4.0242,0.0466,3.9329,4.1154
03-1-000099,-13.7187,187.306,22.3319,3.8883,0.071,3.7491,4.0274
02-1-082768,22.7893,200.021,13.4676,3.8954,0.0596,3.7786,4.0123
01-1-001087,67.0911,61.721,44.5796,3.9063,0.0603,3.7882,4.0244
03-1-010058,-3.04981,264.7,8.55031,3.6307,0.0762,3.4814,3.78
08-1-000024,56.2439,124.24,18.6421,3.9332,0.0534,3.8285,4.038
03-1-125341,-44.6355,181.96,21.6481,3.9091,0.0543,3.8028,4.0155
01-1-060929,77.6561,124.712,8.54835,3.8241,0.0626,3.7014,3.9468
06-2-019901,52.2011,66.7212,10.3783,3.9283,0.0565,3.8176,4.039
02-1-001833,8.15765,184.135,15.7072,3.8622,0.0651,3.7345,3.9899
05-2-008539,-22.0126,290.213,9.89487,3.9526,0.0499,3.8549,4.0503
09-1-000711,-30.2583,163.842,14.655,3.823,0.0586,3.7083,3.9378
10-2-001699,-89.2271,181.83,17.284,3.7728,0.0571,3.6608,3.8848
02-1-088244,23.395,214.267,8.41196,3.8933,0.0482,3.7988,3.9879
10-1-100743,-62.1093,99.813,8.59813,3.8171,0.0604,3.6988,3.9355
09-1-001591,-59.3123,132.577,9.59426,3.8885,0.0807,3.7303,4.0467
08-1-173409,43.9999,120.044,8.59935,3.8806,0.0664,3.7504,4.0108
02-1-017980,4.46132,203.81,9.48941,3.1902,0.0572,3.0782,3.3023
03-1-071708,-24.2628,218.927,9.59559,3.8899,0.0601,3.7721,4.0078
09-1-001209,-49.5233,97.1913,49.197,3.9859,0.0434,3.9008,4.071
08-1-031913,8.95971,159.378,9.66764,3.9459,0.0316,3.884,4.0077
03-1-107121,-37.2897,249.782,11.1487,3.9311,0.0517,3.8297,4.0325
05-1-000290,-21.5004,310.7,83.0493,3.9358,0.0788,3.7813,4.0903
01-1-028056,68.3776,138.85,10.8688,3.8622,0.0713,3.7225,4.0019
09-1-001069,-38.2096,166.653,22.6165,3.933,0.0647,3.8063,4.0597
08-1-000511,43.2044,114.573,17.9768,3.9133,0.0619,3.7919,4.0347
07-1-000247,-9.87992,82.7915,9.00645,3.7341,0.057,3.6225,3.8457
01-1-001106,78.7243,28.9895,8.43945,3.7883,0.059,3.6726,3.904
08-1-016383,4.12813,106.84,9.29486,3.7512,0.0645,3.6248,3.8777
07-2-000083,-31.7079,44.9081,169.045,4.003,0.0492,3.9066,4.0993
05-1-000178,-15.0217,359.16,22.8399,3.9421,0.045,3.8538,4.0304
05-1-001315,-50.4636,349.23,13.4461,3.8978,0.0561,3.788,4.0077
07-1-001958,-49.2348,12.5652,12.6138,3.8749,0.0607,3.7559,3.9939
01-1-056814,62.3826,253.754,8.25311,3.3534,0.0786,3.1994,3.5074
09-1-017166,-4.37043,170.051,9.02342,3.8882,0.0581,3.7744,4.0021
08-1-001783,18.0321,161.333,18.3363,3.8822,0.0533,3.7776,3.9867
08-1-122559,30.396,165.764,9.83585,3.9258,0.0616,3.8049,4.0466
08-1-090346,22.0961,150.435,8.41743,3.748,0.0606,3.6292,3.8669
08-1-001879,17.2623,178.183,19.9518,3.8465,0.0538,3.7412,3.9519
09-1-149043,-40.3833,158.737,8.89924,3.9114,0.076,3.7625,4.0603
07-1-204324,-53.1452,51.169,10.4592,3.8992,0.0561,3.7891,4.0092
06-2-000057,23.9903,42.1262,25.0459,3.9202,0.0763,3.7707,4.0697
03-1-001177,-45.5462,183.485,25.3154,3.9239,0.0502,3.8255,4.0224
01-1-001142,74.6092,36.9522,94.8793,4.0521,0.0498,3.9545,4.1497
10-1-001120,-71.9894,176.57,9.83805,3.8172,0.0482,3.7226,3.9117
08-1-000076,56.759,136.095,24.1841,3.8615,0.0659,3.7324,3.9907
07-1-002294,-52.7332,55.5398,9.70337,3.8897,0.0572,3.7775,4.0019
07-1-002076,-47.357,45.0758,15.9337,3.9163,0.0852,3.7492,4.0834
07-1-004685,-0.481081,57.0089,11.7807,3.9102,0.0607,3.7912,4.0292
08-1-001427,25.175,125.961,24.6357,3.9783,0.0679,3.8453,4.1114
02-1-001138,32.8721,249.742,37.7005,3.9268,0.0622,3.8049,4.0488
09-1-141279,-38.1535,137.651,9.28205,3.8761,0.0569,3.7646,3.9875
05-1-000104,-7.92035,292.959,13.0945,3.8582,0.0665,3.7278,3.9886
02-1-055698,14.8263,245.372,8.63906,3.8828,0.0729,3.7398,4.0257
03-1-089898,-29.7524,234.204,8.12735,3.9535,0.0495,3.8564,4.0506
01-1-021376,60.4213,130.154,14.6571,3.9089,0.0631,3.7852,4.0326
09-1-178752,-52.3301,148.529,8.04887,3.8606,0.0628,3.7375,3.9836
02-1-085499,23.2072,264.098,13.8379,3.8978,0.0841,3.733,4.0626
07-1-000338,-13.4663,51.5911,19.6261,3.967,0.0687,3.8322,4.1017
08-1-185033,47.0094,156.126,8.43731,3.8477,0.0846,3.682,4.0134
06-1-022860,10.0101,50.1776,22.0528,3.9431,0.0472,3.8507,4.0356
09-1-005729,-0.561637,154.847,8.68678,3.7329,0.061,3.6134,3.8523
08-1-009561,1.45705,100.985,11.8333,3.9393,0.053,3.8355,4.0431
03-1-043470,-14.8315,226.971,11.3828,3.9565,0.053,3.8526,4.0605
08-1-153631,37.9671,131.113,10.156,3.8594,0.0823,3.6981,4.0207
04-1-000550,18.254,284.552,8.58413,3.9171,0.0732,3.7737,4.0606
10-1-000306,-74.7102,15.3994,23.2215,3.7233,0.0655,3.5948,3.8517
06-1-054990,25.4567,47.3726,17.7281,3.957,0.0523,3.8544,4.0595
04-1-087088,43.5658,275.173,14.5242,3.9317,0.0484,3.8369,4.0266
07-1-000235,-9.09445,88.7466,9.88678,3.9338,0.0607,3.8149,4.0527
10-1-000234,-62.5726,52.5505,8.24872,3.8892,0.0406,3.8097,3.9686
02-1-036385,9.31788,242.255,9.86353,3.8998,0.0594,3.7834,4.0161
09-1-001538,-54.304,94.7342,23.9977,3.9521,0.062,3.8306,4.0736
02-2-001200,38.1189,184.433,8.10389,3.8479,0.0607,3.7289,3.9668
10-2-001406,-86.3375,48.5188,20.3303,3.8795,0.0765,3.7296,4.0294
06-1-006602,3.30088,57.0491,9.7392,3.7565,0.0466,3.6651,3.8479
08-1-001944,4.39507,166.317,28.343,3.8602,0.0493,3.7635,3.9569
08-1-212640,57.3232,176.396,8.49766,3.9009,0.0491,3.8047,3.9972
08-2-000086,35.2561,165.783,34.6129,3.9421,0.053,3.8382,4.0461
07-1-000000,-4.3375,0.228492,15.207,3.896,0.0654,3.7677,4.0242
02-1-003924,0.385527,212.951,8.28117,3.7268,0.076,3.5777,3.8758
02-1-000738,40.6052,204.608,15.6528,3.9264,0.0587,3.8113,4.0414
06-1-000061,56.5201,63.6225,11.5173,3.5804,0.0668,3.4495,3.7113
10-1-044372,-70.44,43.3986,13.9546,3.8677,0.0655,3.7393,3.996
03-1-085027,-27.9907,206.732,10.1199,3.9362,0.0472,3.8437,4.0287
06-1-080957,38.7875,39.7537,10.0079,3.9404,0.0613,3.8202,4.0606
10-1-094022,-78.4636,262.98,11.7911,3.4083,0.0722,3.2669,3.5497
08-1-030442,6.96094,170.921,9.74586,3.8913,0.069,3.756,4.0265
02-1-078078,20.8482,258.687,8.83373,3.9707,0.0603,3.8525,4.0889
06-1-001176,0.124759,75.9284,41.7272,3.9136,0.0466,3.8224,4.0049
01-1-001093,74.9068,50.912,11.6139,3.487,0.0674,3.3549,3.619
05-1-001880,-59.0672,304.802,9.5582,3.9058,0.0554,3.7973,4.0143
03-2-001956,-35.9097,183.616,29.6592,3.9355,0.0503,3.8368,4.0341
03-1-000997,-45.0262,269.34,18.9315,3.2651,0.0501,3.167,3.3633
03-1-148234,-54.9251,225.265,10.9809,3.9348,0.0509,3.835,4.0346
01-1-008921,65.2705,189.813,14.8597,3.9482,0.0486,3.8529,4.0436
02-1-000797,37.503,192.323,25.1894,3.4683,0.0761,3.3191,3.6175
09-1-001028,-32.2807,145.422,19.5406,3.8649,0.0554,3.7562,3.9736
02-1-096063,26.8403,195.944,12.6079,3.9438,0.0637,3.8189,4.0687
08-1-173578,43.8375,125.303,12.793,3.8683,0.0673,3.7364,4.0003
08-1-040067,10.3269,164.068,10.4409,3.8897,0.0484,3.7947,3.9846
02-1-014011,3.42953,250.283,9.6489,3.8647,0.0705,3.7265,4.0029
08-1-093786,23.9422,158.247,11.5168,3.9439,0.0629,3.8207,4.0672
02-1-000540,43.5266,241.213,9.23635,3.465,0.0622,3.3431,3.587
03-1-067565,-23.4426,202.468,9.82251,3.9099,0.0505,3.811,4.0089
01-1-107364,62.6355,80.3319,11.2257,3.8971,0.0596,3.7803,4.0138
09-1-067565,-16.9473,123.901,9.14663,3.8233,0.0685,3.689,3.9576
07-1-184067,-46.2954,70.2898,8.39766,3.9164,0.0613,3.7962,4.0366
02-2-000749,19.4988,204.268,9.76154,3.9496,0.0688,3.8147,4.0845
09-1-000846,-23.4598,97.8116,19.2,3.9038,0.0619,3.7824,4.0252
06-2-000041,12.6152,42.6958,16.4312,3.9369,0.0563,3.8265,4.0472
02-1-038798,11.1249,232.116,11.9131,3.8602,0.0734,3.7164,4.0041
04-1-000639,10.371,274.329,11.1476,3.9581,0.0558,3.8488,4.0675
10-1-151603,-63.9182,220.397,12.4951,3.6648,0.0633,3.5406,3.789
03-1-001377,-54.9531,250.187,12.7953,3.2558,0.0587,3.1408,3.3708
08-1-109117,26.6152,120.272,13.4915,3.8693,0.0619,3.7479,3.9906
03-1-033134,-12.0678,193.706,8.04199,3.8445,0.0704,3.7065,3.9825
03-1-055470,-18.5533,244.756,19.1844,3.9202,0.0644,3.7939,4.0465
06-1-028243,11.2276,52.9351,8.7636,3.7664,0.0784,3.6128,3.9201
02-1-127201,36.51,199.809,13.2152,3.9376,0.0595,3.821,4.0542
08-1-035106,8.51077,91.4345,9.45768,3.8982,0.047,3.8061,3.9903
05-1-001140,-47.474,299.543,9.99328,3.9036,0.0456,3.8142,3.9929
06-1-000444,34.4452,56.654,81.853,3.4646,0.075,3.3175,3.6117
03-1-087001,-29.0513,212.463,9.06457,3.9242,0.0492,3.8278,4.0206
10-1-069464,-79.189,313.327,8.08586,3.9171,0.0594,3.8006,4.0336
03-1-001039,-45.1701,238.213,12.2587,3.7642,0.0601,3.6464,3.8821
05-1-000487,-30.8854,324.313,9.0981,3.9171,0.0556,3.8082,4.026
06-1-089505,43.3433,13.2203,9.20762,3.7307,0.0654,3.6026,3.8588
05-1-080214,-36.6488,301.877,14.8366,3.9512,0.0503,3.8527,4.0497
08-1-001212,31.0507,158.829,17.4041,3.8865,0.0603,3.7684,4.0046
01-1-000169,65.6057,149.914,13.6071,3.7455,0.0692,3.6099,3.8812
07-1-002293,-53.0365,55.454,10.0662,3.9379,0.0455,3.8487,4.027
03-1-001461,-57.6838,210.581,10.9196,3.7039,0.0598,3.5866,3.8212
06-1-088419,43.0647,76.8735,8.23193,3.9349,0.0656,3.8063,4.0636
03-1-029059,-9.51285,242.999,14.8678,3.9143,0.052,3.8124,4.0162
03-1-001416,-56.9084,251.797,9.51433,3.8234,0.0798,3.6669,3.9799
02-1-057232,14.7682,199.234,31.671,3.8816,0.0478,3.7878,3.9753
01-1-000713,74.5184,88.0031,10.8235,3.441,0.072,3.2998,3.5821
05-1-001226,-48.0107,327.645,9.67965,3.9272,0.0702,3.7896,4.0648
05-1-000754,-38.0457,349.318,20.3413,3.9372,0.0488,3.8416,4.0328
10-1-000478,-73.1663,49.6145,10.7552,3.7568,0.0545,3.6501,3.8636
10-1-168505,-61.175,174.755,9.65382,3.8346,0.0765,3.6846,3.9847
01-1-000457,80.4604,155.541,11.6615,3.8723,0.0629,3.7489,3.9956
09-1-000661,-22.9577,163.444,81.3636,3.9798,0.0536,3.8749,4.0848
07-1-001014,-27.2441,1.07948,14.617,3.9017,0.072,3.7606,4.0428
02-2-000046,40.8937,255.223,24.6639,3.9441,0.0566,3.8333,4.055
08-1-000510,43.1638,113.616,18.0994,3.8231,0.0695,3.6869,3.9592
06-1-000604,26.4692,79.6682,13.7993,3.9504,0.0464,3.8594,4.0413
08-1-001847,18.5412,177.229,9.29382,3.4302,0.0462,3.3396,3.5208
03-1-000048,-0.187821,199.469,31.8077,3.398,0.0763,3.2484,3.5476
08-1-001227,32.7953,168.948,26.3705,3.8816,0.063,3.7581,4.0051
07-2-003781,-49.5397,60.3591,12.8682,3.9381,0.0693,3.8023,4.074
09-1-159490,-45.2433,113.677,36.4483,3.9044,0.0765,3.7544,4.0545
10-1-073885,-65.5594,75.7247,8.93995,3.6706,0.0619,3.5492,3.792
09-1-142378,-37.9001,164.237,11.2347,3.9127,0.0446,3.8252,4.0002
01-1-051480,71.2538,237.766,9.26437,3.4851,0.0632,3.3612,3.6091
08-1-021551,6.10381,166.569,11.3181,3.8684,0.0571,3.7564,3.9804
06-1-001046,6.20152,12.5324,12.787,3.4294,0.0667,3.2987,3.5602
02-1-157474,49.0402,231.053,10.5806,3.9444,0.0689,3.8092,4.0795
03-1-138611,-50.2833,221.038,10.2828,3.9317,0.0684,3.7976,4.0657
09-1-099769,-25.667,132.774,10.8996,3.8338,0.0616,3.7131,3.9545
02-1-080853,21.5791,215.372,8.6221,3.8027,0.0572,3.6906,3.9149
10-2-012371,-83.9579,7.08897,10.5651,3.7066,0.0601,3.5889,3.8244
08-1-034809,7.98726,99.6097,11.0596,3.9064,0.0625,3.7838,4.029
09-1-001617,-58.7843,151.463,9.98572,3.8853,0.0517,3.7839,3.9867
03-1-016384,-4.69756,220.671,10.2193,3.9201,0.0531,3.816,4.0242
10-1-000262,-73.1122,355.759,20.8105,3.884,0.0623,3.7618,4.0062
02-1-095197,25.7075,222.075,10.0282,3.7761,0.0863,3.607,3.9452
02-1-001872,3.50383,201.621,11.5496,3.8399,0.0564,3.7293,3.9505
08-1-133243,32.1378,134.868,14.1489,3.9299,0.0831,3.767,4.0928
10-1-001284,-65.1071,194.477,14.8968,3.8847,0.056,3.775,3.9945
03-1-000493,-21.3788,182.413,28.96,3.929,0.052,3.8271,4.0309
08-2-000066,16.8618,114.892,33.1235,3.9265,0.0655,3.7981,4.0549
02-1-105557,29.412,239.019,8.03149,3.9129,0.0622,3.7909,4.0349
08-1-002102,11.5491,117.129,100.79,3.9657,0.0595,3.8492,4.0822
09-1-031393,-8.1236,130.704,9.12672,3.9571,0.0565,3.8463,4.0679
03-1-064899,-21.7969,214.248,9.82054,3.8748,0.0564,3.7642,3.9854
08-1-175172,43.6534,160.854,20.5655,3.9142,0.0653,3.7863,4.0421
08-1-137043,33.1723,132.998,9.30331,3.5224,0.0618,3.4013,3.6434
03-1-009130,-2.18755,228.21,11.2442,3.9297,0.0518,3.8281,4.0313
05-1-001677,-56.541,280.986,14.3375,3.6549,0.062,3.5335,3.7764
03-1-149907,-55.9883,189.575,8.25249,3.9215,0.0741,3.7762,4.0668
01-1-000898,61.0173,81.2314,12.3324,3.8752,0.0517,3.7738,3.9765
08-1-000252,49.8071,174.774,13.2389,3.9405,0.0469,3.8485,4.0324
